province,crop_name,year,month,sold_quantity,average_price,predicted_quantity,model_name
Điện Biên,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Điện Biên,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Thanh Long,2026,1,84.14,13142.98,3644.4,GradientBoostingRegressor
Điện Biên,Thanh Long,2026,2,211.76,13142.98,4141.98,GradientBoostingRegressor
Điện Biên,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Điện Biên,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Xoài,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Điện Biên,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Xoài,2025,11,385.3,28616.40000000001,3841.22,GradientBoostingRegressor
Điện Biên,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Xoài,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Xoài,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Xoài,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Điện Biên,Xoài,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Xoài,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Xoài,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Điện Biên,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Điện Biên,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Điện Biên,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Điện Biên,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Điện Biên,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Điện Biên,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Đà Nẵng,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Đà Nẵng,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Đà Nẵng,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Đà Nẵng,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Đà Nẵng,Bưởi,2025,12,0.0,0.0,-70.9,GradientBoostingRegressor
Đà Nẵng,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Đà Nẵng,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Đà Nẵng,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Đà Nẵng,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Đà Nẵng,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Đà Nẵng,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Đà Nẵng,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Dứa,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Dứa,2025,8,0.0,10057.3,3350.83,GradientBoostingRegressor
Đà Nẵng,Dứa,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đà Nẵng,Dứa,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Dứa,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Dứa,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Dứa,2026,1,0.0,11803.89,3310.86,GradientBoostingRegressor
Đà Nẵng,Dứa,2026,2,492.13,11803.89,6222.86,GradientBoostingRegressor
Đà Nẵng,Dứa,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đà Nẵng,Dứa,2026,4,3583.85,8438.561631150857,32570.97,GradientBoostingRegressor
Đà Nẵng,Dứa,2026,5,1124.38,8578.438190647292,13371.71,GradientBoostingRegressor
Đà Nẵng,Dứa,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Dứa,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Mít,2025,7,595.88,11470.6,11436.63,GradientBoostingRegressor
Đà Nẵng,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Đà Nẵng,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Đà Nẵng,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Đà Nẵng,Mít,2025,11,383.91,12079.63,6096.9,GradientBoostingRegressor
Đà Nẵng,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Đà Nẵng,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Đà Nẵng,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Đà Nẵng,Mít,2026,3,0.0,10441.56,3868.64,GradientBoostingRegressor
Đà Nẵng,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Đà Nẵng,Mít,2026,5,115.79,11718.37,4848.23,GradientBoostingRegressor
Đà Nẵng,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Đà Nẵng,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Đà Nẵng,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đà Nẵng,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đà Nẵng,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2025,7,0.0,0.0,-25.77,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2025,9,0.0,0.0,-90.35,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2025,10,0.0,0.0,-84.28,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2025,12,0.0,0.0,-84.28,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2026,1,0.0,0.0,-65.74,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2026,2,0.0,0.0,-65.74,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2026,3,0.0,0.0,18.64,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2026,4,0.0,0.0,17.61,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2026,5,0.0,0.0,17.61,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2026,6,0.0,0.0,17.61,GradientBoostingRegressor
Đà Nẵng,Rau Cải,2026,7,0.0,0.0,-25.77,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Sầu Riêng,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Xoài,2025,8,346.20000000000005,21551.119999999995,5644.17,GradientBoostingRegressor
Đà Nẵng,Xoài,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đà Nẵng,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Xoài,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Xoài,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Xoài,2026,1,54.18,28724.630000000005,2562.91,GradientBoostingRegressor
Đà Nẵng,Xoài,2026,2,1117.23,24286.403048879816,11051.42,GradientBoostingRegressor
Đà Nẵng,Xoài,2026,3,296.11,22377.61,4795.74,GradientBoostingRegressor
Đà Nẵng,Xoài,2026,4,40.12,22377.61,3645.27,GradientBoostingRegressor
Đà Nẵng,Xoài,2026,5,193.94,24479.57,3772.45,GradientBoostingRegressor
Đà Nẵng,Xoài,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Ổi,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Ổi,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đà Nẵng,Ổi,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đà Nẵng,Ổi,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Ổi,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Ổi,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đà Nẵng,Ổi,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Ổi,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đà Nẵng,Ổi,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đà Nẵng,Ổi,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Ổi,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đà Nẵng,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Bưởi,2025,7,0.0,0.0,-12.39,GradientBoostingRegressor
Đắk Lắk,Bưởi,2025,8,0.0,0.0,-12.39,GradientBoostingRegressor
Đắk Lắk,Bưởi,2025,9,0.0,0.0,-76.98,GradientBoostingRegressor
Đắk Lắk,Bưởi,2025,10,0.0,0.0,-70.9,GradientBoostingRegressor
Đắk Lắk,Bưởi,2025,11,0.0,0.0,-70.9,GradientBoostingRegressor
Đắk Lắk,Bưởi,2025,12,4436.7,22832.78,11817.89,GradientBoostingRegressor
Đắk Lắk,Bưởi,2026,1,0.0,0.0,-52.36,GradientBoostingRegressor
Đắk Lắk,Bưởi,2026,2,0.0,0.0,-52.36,GradientBoostingRegressor
Đắk Lắk,Bưởi,2026,3,0.0,0.0,32.02,GradientBoostingRegressor
Đắk Lắk,Bưởi,2026,4,0.0,0.0,30.99,GradientBoostingRegressor
Đắk Lắk,Bưởi,2026,5,0.0,0.0,30.99,GradientBoostingRegressor
Đắk Lắk,Bưởi,2026,6,0.0,0.0,30.99,GradientBoostingRegressor
Đắk Lắk,Bưởi,2026,7,0.0,0.0,-12.39,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2026,4,0.0,15603.3,3245.74,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Chôm Chôm,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Dứa,2025,7,305.37,11170.02747421161,5875.12,GradientBoostingRegressor
Đắk Lắk,Dứa,2025,8,776.3,10029.285953110912,10092.14,GradientBoostingRegressor
Đắk Lắk,Dứa,2025,9,483.68,10076.070000000002,5588.3,GradientBoostingRegressor
Đắk Lắk,Dứa,2025,10,995.85,9401.941147361553,8198.28,GradientBoostingRegressor
Đắk Lắk,Dứa,2025,11,640.23,9477.656725551757,7766.07,GradientBoostingRegressor
Đắk Lắk,Dứa,2025,12,1061.76,8386.07307414105,12148.1,GradientBoostingRegressor
Đắk Lắk,Dứa,2026,1,1353.91,9634.933660213752,13515.76,GradientBoostingRegressor
Đắk Lắk,Dứa,2026,2,774.58,9450.049896589118,10052.17,GradientBoostingRegressor
Đắk Lắk,Dứa,2026,3,2585.32,8532.5342907261,25373.38,GradientBoostingRegressor
Đắk Lắk,Dứa,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Dứa,2026,5,4460.82,8701.922512363199,42097.33,GradientBoostingRegressor
Đắk Lắk,Dứa,2026,6,714.36,8415.597256285348,10242.9,GradientBoostingRegressor
Đắk Lắk,Dứa,2026,7,214.61,8636.7,4303.18,GradientBoostingRegressor
Đắk Lắk,Mít,2025,7,0.0,0.0,50.63,GradientBoostingRegressor
Đắk Lắk,Mít,2025,8,0.0,0.0,50.63,GradientBoostingRegressor
Đắk Lắk,Mít,2025,9,0.0,0.0,-13.96,GradientBoostingRegressor
Đắk Lắk,Mít,2025,10,0.0,0.0,-7.89,GradientBoostingRegressor
Đắk Lắk,Mít,2025,11,195.24,11586.48,3623.54,GradientBoostingRegressor
Đắk Lắk,Mít,2025,12,0.0,0.0,-7.89,GradientBoostingRegressor
Đắk Lắk,Mít,2026,1,0.0,0.0,9.63,GradientBoostingRegressor
Đắk Lắk,Mít,2026,2,0.0,0.0,9.63,GradientBoostingRegressor
Đắk Lắk,Mít,2026,3,887.3299999999999,10810.215751524236,13699.12,GradientBoostingRegressor
Đắk Lắk,Mít,2026,4,0.0,0.0,94.01,GradientBoostingRegressor
Đắk Lắk,Mít,2026,5,849.49,9592.12,13354.86,GradientBoostingRegressor
Đắk Lắk,Mít,2026,6,0.0,0.0,94.01,GradientBoostingRegressor
Đắk Lắk,Mít,2026,7,0.0,0.0,50.63,GradientBoostingRegressor
Đắk Lắk,Nho,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Nho,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Nho,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đắk Lắk,Nho,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Nho,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Nho,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Nho,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đắk Lắk,Nho,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đắk Lắk,Nho,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đắk Lắk,Nho,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Nho,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Nho,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Nho,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2025,7,1175.47,11025.36,11897.01,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2025,8,0.0,0.0,-25.77,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2025,9,0.0,13530.31,2140.71,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2025,10,1012.58,15663.290000000005,7423.87,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2025,11,0.0,0.0,-84.28,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2025,12,1000.34,12537.9,7721.26,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2026,1,403.0,10847.29,5984.83,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2026,2,1083.75,13553.039684521338,12597.07,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2026,3,113.37,14749.05,3839.25,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2026,4,725.26,11555.741734826132,8267.2,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2026,5,771.3499999999999,13079.713959551438,9769.94,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2026,6,545.43,14270.87829583998,6205.02,GradientBoostingRegressor
Đắk Lắk,Rau Cải,2026,7,303.99,12393.76,5636.92,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2025,7,3299.24,63386.85234050872,29492.69,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2025,8,3330.56,58221.49052087336,29459.26,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2025,9,3739.47,56992.48299593257,25238.82,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2025,10,1073.52,77918.2098945525,9369.85,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2025,11,627.53,66596.7408044237,7298.53,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2025,12,1071.79,75588.43833782736,9369.85,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2026,1,853.5,74052.28880421793,7747.8,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2026,2,1856.79,68587.31017853392,12159.03,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2026,3,853.39,73442.16668135319,7924.81,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2026,4,2980.9,71565.35586641618,22380.34,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2026,5,3428.54,55161.137794221446,30216.44,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2026,6,4020.04,53149.627479875824,38480.59,GradientBoostingRegressor
Đắk Lắk,Sầu Riêng,2026,7,57.63,54530.73,2849.14,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2025,9,872.32,9748.74,8452.54,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2025,12,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2026,1,0.0,0.0,-9.76,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2026,3,0.0,0.0,74.62,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2026,4,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2026,5,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Thanh Long,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Xoài,2025,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Xoài,2025,8,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Xoài,2025,9,0.0,0.0,-34.37,GradientBoostingRegressor
Đắk Lắk,Xoài,2025,10,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Xoài,2025,11,0.0,0.0,-28.3,GradientBoostingRegressor
Đắk Lắk,Xoài,2025,12,288.88,21852.52287385765,3858.63,GradientBoostingRegressor
Đắk Lắk,Xoài,2026,1,154.25,21574.530732576983,3966.88,GradientBoostingRegressor
Đắk Lắk,Xoài,2026,2,0.0,0.0,-9.76,GradientBoostingRegressor
Đắk Lắk,Xoài,2026,3,760.9399999999999,21197.970000000005,9216.13,GradientBoostingRegressor
Đắk Lắk,Xoài,2026,4,401.65,21197.97,6075.26,GradientBoostingRegressor
Đắk Lắk,Xoài,2026,5,933.34,19441.124352861763,9729.79,GradientBoostingRegressor
Đắk Lắk,Xoài,2026,6,1747.14,19466.39509083416,16880.63,GradientBoostingRegressor
Đắk Lắk,Xoài,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đắk Lắk,Ổi,2025,7,1953.99,12370.576652695254,18531.28,GradientBoostingRegressor
Đắk Lắk,Ổi,2025,8,1894.78,12061.527421442068,18329.22,GradientBoostingRegressor
Đắk Lắk,Ổi,2025,9,897.96,12452.4,8156.55,GradientBoostingRegressor
Đắk Lắk,Ổi,2025,10,880.27,16992.65938700626,8085.9,GradientBoostingRegressor
Đắk Lắk,Ổi,2025,11,102.77,13923.73,2791.67,GradientBoostingRegressor
Đắk Lắk,Ổi,2025,12,3105.92,15038.832254082528,22745.43,GradientBoostingRegressor
Đắk Lắk,Ổi,2026,1,1455.33,12054.14,14595.82,GradientBoostingRegressor
Đắk Lắk,Ổi,2026,2,1159.64,14836.583278603708,12069.49,GradientBoostingRegressor
Đắk Lắk,Ổi,2026,3,1063.21,15299.872460567529,13251.52,GradientBoostingRegressor
Đắk Lắk,Ổi,2026,4,580.38,17953.520512422896,9297.58,GradientBoostingRegressor
Đắk Lắk,Ổi,2026,5,255.97,20192.95,4225.33,GradientBoostingRegressor
Đắk Lắk,Ổi,2026,6,0.0,0.0,73.59,GradientBoostingRegressor
Đắk Lắk,Ổi,2026,7,0.0,0.0,30.21,GradientBoostingRegressor
Đồng Nai,Bưởi,2025,7,701.48,35508.837934367344,7577.29,GradientBoostingRegressor
Đồng Nai,Bưởi,2025,8,4868.05,29731.663262230253,21992.77,GradientBoostingRegressor
Đồng Nai,Bưởi,2025,9,415.0,27287.865955421687,4430.22,GradientBoostingRegressor
Đồng Nai,Bưởi,2025,10,1167.03,29672.736838213244,5767.56,GradientBoostingRegressor
Đồng Nai,Bưởi,2025,11,2164.27,24093.629859305907,8614.26,GradientBoostingRegressor
Đồng Nai,Bưởi,2025,12,2652.56,25630.63744552432,10956.53,GradientBoostingRegressor
Đồng Nai,Bưởi,2026,1,6605.45,26447.89494770228,29633.07,GradientBoostingRegressor
